date,actual,pred,residual
2012/6/30,0.004374976,0.004374994,-1.80E-08
2012/7/1,0.004374955,0.004374981,-2.57E-08
2012/7/2,0.004374946,0.004374961,-1.55E-08
2012/7/3,0.004374936,0.004374949,-1.36E-08
2012/7/4,0.004374928,0.004374938,-9.32E-09
2012/7/5,0.004374923,0.00437493,-6.42E-09
2012/7/6,0.00437492,0.004374923,-3.80E-09
2012/7/7,0.004374917,0.004374919,-2.18E-09
2012/7/8,0.004374914,0.004374916,-2.07E-09
2012/7/9,0.00437491,0.004374913,-3.18E-09
2012/7/10,0.004374914,0.00437491,4.49E-09
2012/7/11,0.004374906,0.004374912,-5.94E-09
2012/7/12,0.004374896,0.004374906,-9.59E-09
2012/7/14,0.004374882,0.004374896,-1.43E-08
2012/7/15,0.004374872,0.004374883,-1.11E-08
2012/7/16,0.004374864,0.004374871,-6.66E-09
2012/7/17,0.004374849,0.004374862,-1.35E-08
2012/7/18,0.004374834,0.004374848,-1.38E-08
2012/7/19,0.004374659,0.004374832,-1.74E-07
2012/7/20,0.004374797,0.004374685,1.12E-07
2012/7/21,0.004374785,0.004374769,1.61E-08
2012/7/22,0.004374766,0.004374774,-8.05E-09
2012/7/23,0.004374744,0.004374763,-1.93E-08
2012/7/24,0.004374734,0.004374741,-7.84E-09
2012/7/25,0.004374723,0.004374726,-2.28E-09
2012/7/26,0.004374717,0.004374715,1.60E-09
2012/7/27,0.004374693,0.004374708,-1.47E-08
2012/7/28,0.00437468,0.004374686,-5.67E-09
2012/7/29,0.004374683,0.004374671,1.18E-08
2012/7/30,0.004374667,0.004374671,-3.82E-09
2012/7/31,0.004374661,0.004374658,2.99E-09
2012/8/1,0.004374651,0.00437465,6.04E-10
2012/8/2,0.004374648,0.00437464,8.04E-09
2012/8/3,0.004374644,0.004374636,7.63E-09
2012/8/4,0.004374644,0.004374632,1.17E-08
2012/8/5,0.004374639,0.004374632,7.12E-09
2012/8/6,0.004374635,0.004374628,6.47E-09
2012/8/7,0.004374634,0.004374623,1.11E-08
2012/8/9,0.004374627,0.004374622,4.84E-09
2012/8/10,0.004374618,0.004374616,1.78E-09
2012/8/12,0.004375463,0.004374606,8.57E-07
2012/8/14,0.004375446,0.004375405,4.12E-08
2012/8/15,0.004375431,0.004375422,8.86E-09
2012/8/16,0.004375217,0.004375442,-2.25E-07
2012/8/18,0.004375369,0.004375315,5.45E-08
2012/8/19,0.004375364,0.004375363,1.13E-09
2012/8/20,0.004375335,0.004375372,-3.67E-08
2012/8/21,0.004375324,0.004375359,-3.52E-08
2012/8/22,0.004375306,0.004375348,-4.20E-08
2012/8/23,0.004375325,0.004375331,-5.65E-09
2012/8/24,0.004375285,0.004375338,-5.32E-08
2012/8/25,0.004375277,0.004375313,-3.63E-08
2012/8/26,0.004375272,0.004375299,-2.66E-08
2012/8/27,0.004375267,0.004375291,-2.39E-08
2012/8/28,0.004375257,0.004375284,-2.70E-08
2012/8/29,0.004375255,0.004375275,-2.04E-08
2012/8/30,0.004375249,0.004375271,-2.15E-08
2012/8/31,0.004375247,0.004375266,-1.88E-08
2012/9/1,0.004375244,0.004375262,-1.81E-08
2012/9/2,0.004375241,0.004375259,-1.80E-08
2012/9/3,0.004375238,0.004375256,-1.78E-08
2012/9/4,0.004375231,0.004375252,-2.12E-08
2012/9/6,0.004375042,0.004375247,-2.04E-07
2012/9/7,0.004375208,0.004375115,9.25E-08
2012/9/9,0.004375195,0.004375187,7.78E-09
2012/9/11,0.004375161,0.004375198,-3.69E-08
2012/9/12,0.004375151,0.00437518,-2.87E-08
2012/9/13,0.004375149,0.004375168,-1.93E-08
2012/9/14,0.00437513,0.004375161,-3.05E-08
2012/9/15,0.004375105,0.004375145,-4.00E-08
2012/9/16,0.004375088,0.004375122,-3.40E-08
2012/9/17,0.004375068,0.004375102,-3.38E-08
2012/9/18,0.004375051,0.004375082,-3.04E-08
2012/9/19,0.004375026,0.004375063,-3.66E-08
2012/9/20,0.004375016,0.004375038,-2.23E-08
2012/9/21,0.004375012,0.004375024,-1.22E-08
2012/9/22,0.004375031,0.004375016,1.46E-08
2012/9/24,0.004375008,0.004375029,-2.12E-08
2012/9/25,0.004374967,0.004375016,-4.90E-08
2012/9/26,0.004374963,0.004374981,-1.77E-08
2012/9/27,0.004374964,0.004374967,-3.70E-09
2012/9/28,0.004374961,0.004374964,-3.21E-09
2012/9/29,0.004374958,0.004374962,-3.46E-09
2012/9/30,0.004374957,0.00437496,-2.39E-09
2012/10/1,0.004374953,0.004374958,-5.32E-09
2012/10/2,0.00437495,0.004374954,-3.86E-09
2012/10/3,0.004374939,0.004374951,-1.23E-08
2012/10/4,0.004374932,0.004374941,-8.97E-09
2012/10/5,0.004374924,0.004374934,-9.88E-09
2012/10/6,0.004374917,0.004374925,-8.33E-09
2012/10/7,0.004374903,0.004374917,-1.45E-08
2012/10/8,0.004374892,0.004374904,-1.24E-08
2012/10/9,0.004374882,0.004374892,-9.86E-09
2012/10/10,0.004374865,0.004374882,-1.69E-08
2012/10/11,0.004374853,0.004374865,-1.26E-08
2012/10/12,0.004374836,0.004374851,-1.53E-08
2012/10/13,0.004374807,0.004374835,-2.77E-08
2012/10/14,0.004374794,0.004374807,-1.33E-08
2012/10/15,0.004374777,0.00437479,-1.23E-08
2012/10/16,0.00437475,0.004374773,-2.24E-08
2012/10/17,0.004374733,0.004374746,-1.34E-08
2012/10/18,0.004374719,0.004374727,-7.68E-09
2012/10/19,0.00437471,0.004374711,-9.67E-10
2012/10/20,0.004374708,0.004374701,6.83E-09
2012/10/22,0.004374689,0.004374697,-7.94E-09
